Fc_real,Fc_pre
0.817959184,0.816530612
0.829387755,0.832040816
0.822040816,0.827959184
0.811428571,0.808367347
0.791020408,0.744693878
0.810612245,0.805102041
0.810612245,0.805102041
0.824489796,0.811632653
0.81877551,0.827959184
0.829387755,0.835306122
0.810612245,0.805102041
0.810612245,0.797755102
0.81877551,0.814081633
0.824489796,0.841836735
0.823673469,0.825510204
0.822040816,0.825510204
0.817142857,0.815714286
0.808979592,0.782244898
0.813877551,0.798571429
0.807346939,0.795306122
0.830204082,0.835306122
0.813061224,0.801836735
0.816326531,0.805918367
0.808979592,0.782244898
0.785306122,0.74877551
0.832653061,0.829591837
0.810612245,0.808367347
0.811428571,0.81244898
0.801632653,0.797755102
0.817959184,0.806734694
0.841632653,0.865510204
0.811428571,0.795306122
0.811428571,0.806734694
0.800816327,0.771632653
0.84,0.857346939
0.812244898,0.806734694
0.822040816,0.825510204
0.816326531,0.814081633
0.808979592,0.805102041
0.824489796,0.834489796
0.81877551,0.814081633
0.808163265,0.770816327
0.807346939,0.803469388
0.830204082,0.829591837
0.835102041,0.838571429
0.808163265,0.793673469
0.825306122,0.811632653
0.813877551,0.814897959
0.793469388,0.742244898
0.792653061,0.774897959
0.80244898,0.787142857
0.816326531,0.799387755
0.806530612,0.787142857
0.813061224,0.802653061
0.822857143,0.825510204
0.80244898,0.787959184
0.823673469,0.823877551
0.807346939,0.78877551
0.808979592,0.789591837
0.795918367,0.759387755
0.814693878,0.809183673
0.812244898,0.805918367
0.81877551,0.808367347
0.815510204,0.805918367
0.79755102,0.783061224
0.805714286,0.775714286
0.80244898,0.775714286
0.820408163,0.818163265
0.824489796,0.820612245
0.801632653,0.78877551
0.813061224,0.790408163
0.822857143,0.833673469
0.817959184,0.805918367
0.791020408,0.763469388
0.828571429,0.832040816
0.8,0.789591837
0.809795918,0.801020408
0.831836735,0.840204082
0.809795918,0.810816327
0.822857143,0.835306122
0.790204082,0.745510204
0.798367347,0.778979592
0.817959184,0.817346939
0.82122449,0.827959184
0.810612245,0.80755102
0.8,0.774897959
0.809795918,0.785510204
0.838367347,0.860612245
0.833469388,0.839387755
0.81877551,0.806734694
0.806530612,0.777346939
0.800816327,0.779795918
0.812244898,0.806734694
0.820408163,0.806734694
0.807346939,0.794489796
0.812244898,0.799387755
0.813877551,0.800204082
0.82122449,0.823061224
0.790204082,0.753673469
0.835918367,0.832857143
0.814693878,0.81
0.816326531,0.813265306
0.799183673,0.782244898
0.804081633,0.781428571
0.795918367,0.756122449
0.810612245,0.769183673
0.81877551,0.814897959
0.820408163,0.80755102
0.822040816,0.825510204
0.813061224,0.814081633
0.813877551,0.801836735
0.815510204,0.815714286
0.800816327,0.785510204
0.812244898,0.801836735
0.810612245,0.801836735
0.813877551,0.805918367
0.807346939,0.766734694
