Fc_real,Fc_pre
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
1.0,0.9775
