x,y
-58.314754,9.110017
-43.258514,6.8516026
-42.80106,6.640845
-67.88782,-1.9960161
-59.13988,8.972374
-5.6788206,20.314812
56.89633,7.2513676
64.641396,-12.082791
63.2012,-8.552431
62.12071,-4.7601366
6.965266,-6.1278067
4.9799185,13.455052
25.268867,-16.708712
49.799747,15.261027
54.625,10.300975
45.044632,17.072483
61.180122,-2.42272
58.077343,4.6921034
52.96834,12.25312
43.688442,17.281975
12.531022,-19.465603
2.19418,17.808031
-39.60149,-3.432251
-32.867157,-16.013819
-38.364235,-7.4650435
-49.281963,11.410874
-58.263405,9.045197
-33.432022,-15.368019
-37.30644,-9.416467
-41.37816,2.7047698
-49.641163,11.440688
-48.04353,11.184917
-59.20588,8.781838
-67.7526,-1.8878632
-67.95841,-2.9882913
-67.54786,-2.2089257
-58.836266,8.365049
-61.851933,5.9885507
-62.937836,4.7552004
-42.363,6.2041197
5.5131087,11.885008
52.418888,12.827792
60.651974,-0.63882816
62.274933,-5.5359354
39.444885,16.917057
8.343127,-12.886972
8.442399,-13.734836
31.791664,1.1339482
55.683815,8.664339
-0.09338461,19.873888
6.3294334,6.638501
9.918994,-16.278387
31.13475,-2.5927417
6.8402233,-3.627046
-6.2559633,20.114664
